time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
0.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.0954875078642429,0.0835520327944577,0.011935475069785187,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.43991292986586555,0.43991292986586555,0.06284191577010302,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,1.0,1210.0,1210.0,0.0,4.698906859688992,16007.167162077596,42506.97004118246,49302.92439224791,49302.92439224791,6.113110376966115,5042.125347411376,0.0014959713701933424,0.85,17711.85222898747,1603.0968420496806,0.43991292986586555,0.06284191577010302,0.0,,,,,,
1.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.09548750786425494,0.08355203279446374,0.011935475069791205,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.43991292986589725,0.43991292986589725,0.06284191577013472,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,,,,,,,,,,,,,,,,,,1.0,16007.167162077596,1533.0,0.43991292986589725,0.06284191577013472,6.113110376966115,3.5
2.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.09548750786426471,0.08355203279446863,0.011935475069796088,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.43991292986592295,0.43991292986592295,0.06284191577016042,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,,,,,,,,,,,,,,,,,,1.0,16007.167162077596,1533.0,0.43991292986592295,0.06284191577016042,6.113110376966115,3.5
3.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.09548750786427265,0.0835520327944726,0.01193547506980006,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.4399129298659439,0.4399129298659439,0.06284191577018133,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,,,,,,,,,,,,,,,,,,1.0,16007.167162077596,1533.0,0.4399129298659439,0.06284191577018133,6.113110376966115,3.5
4.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.09548750786427913,0.08355203279447583,0.011935475069803305,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.4399129298659609,0.4399129298659609,0.06284191577019842,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,,,,,,,,,,,,,,,,,,1.0,16007.167162077596,1533.0,0.4399129298659609,0.06284191577019842,6.113110376966115,3.5
5.0,-30.0,5.0,35.0,24.083011352363997,5.0,-26.5,-40.00145065421236,1.5,5.224478627496865e-10,-5.0,40.0,49302.92439224791,12875.000000000002,12875.000000000002,62177.92439224791,90128.999134008,90128.999134008,12875.000000000002,103003.999134008,103003.999134008,103003.999134008,127764.0068785918,106659.48748335673,65833.41274159665,45362.30526862231,24760.007744583792,0.0,70122.3130132061,21046.00658289622,1533.0,0.0,0.886918697191838,2.8167516788620213,0.0014959713701933424,354655.9902153604,1554533.227914083,4.383214356453171,1554533.227914083,4.383214356453171,0.8499999999999999,0.09548750786424291,4.698906859688992,1.2667595273954793,1.0,0.0,4.69890685968875,1.2847212910722052,1.2850212022149787,3.65753015252621,19293.96922901634,1967.4373235525222,1603.0968420496806,1603.0968420496806,8.031330149423995,5.0,1.3397299218194734,3.6602700781805266,3.5,3.5,1.0,0.0,0.0,0.0002334323654385558,7.884273308525312e-05,0.00015458963235330268,0.0007264022839017333,0.09548750786428445,0.08355203279447848,0.011935475069805964,0.09548750786424297,0.08355203279445772,0.011935475069785187,0.4399129298659749,0.4399129298659749,0.06284191577021242,0.0,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,5.000000000522448,24760.007744583792,21046.00658289622,0.85,0.8867066946370974,0.7030989463077567,49302.92439224791,12875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514952629584368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.92439224791,12875.0,,,,,,,,,,,,,,,,,,1.0,16007.167162077596,1533.0,0.4399129298659749,0.06284191577021242,6.113110376966115,3.5
6.0,-29.998894906682597,4.967209621233677,35.00299700038171,24.082972306665056,5.108012302113813,-26.53955507755409,-40.038183017726965,1.5000126002935565,-4.994982434592998,-4.994982434593423,40.08767989782047,49486.370174592215,12826.322271877394,12826.322271877394,62312.692446469606,89618.67746621992,89618.67746621992,12826.322271877394,102444.9997380973,102444.9997380973,102444.9997380973,127204.75876037957,106659.24889446046,65824.82148407573,45371.58601153859,24759.75902228226,0.0,70131.34503382085,21045.79516893992,1533.0,0.0,0.8866267642740236,2.888772341822873,0.0014959713701933424,354725.3560851079,1558317.2071465242,4.393024576378586,1558317.2071465242,4.393024576378586,0.85,0.09630498742822734,4.698906859688992,1.266758920769207,1.0,0.0,4.698906859688968,1.2847211766892046,1.2850211223025254,3.657530478168288,19293.92606992256,1967.4329225497556,1603.0968420496806,1603.0968420496806,8.000965341231643,4.967209621233677,1.320778271730509,3.6464313495031684,3.5,3.5,1.0,0.0,0.0,0.00023345921597573395,7.851562417877543e-05,0.00015494359179695852,0.0007280655063595794,0.09578312074995646,0.08381069550408742,0.011972425245869037,0.0978967650440649,0.08407146597462793,0.0122335214535994,0.43991292986598646,0.43991292986598646,0.06284191577022398,0.0,3.866490352733024,4.039452199945572,2.6815076673659064,3.979039320256561e-13,0.2483794160106072,3.979039320256561e-13,24759.75902228226,21045.79516893992,0.85,0.8885141503620001,0.7056241421111688,49302.92439224791,12875.0,0.0,3978.901302124373,-3978.901302124373,0.07071199609144292,0.3535599804572147,3149.776831750752,829.1244703736212,3978.901302124373,0.03663976624624327,0.5356969400866889,1.4514457744574918,1.4514952629584368,1.2663465782672088,0.0002334323654385558,0.003500620994181557,1.0,0.5,0.7985352382835507,1.4373634289103911,0.7985352382835507,53281.82569437228,8896.098697875626,,,,,,,,,,,,,,,,,,7.0,16007.167162077596,1533.0,0.43991292986598646,0.06284191577022398,6.113110376966115,3.5
7.0,-29.905938056818236,4.84864016113355,34.971349532188924,15.607571973837935,0.10264748513345738,-26.905068052575576,-38.24527122834695,-2.8982225191095283,-8.022343552632321,-8.022343552632114,39.08905684741609,41253.542106861074,16561.50316776032,16561.50316776032,57815.04527462139,73230.01786243358,73230.01786243358,16561.50316776032,89791.5210301939,89791.5210301939,89791.5210301939,111208.67742220085,87403.17711230835,55426.70135673422,35529.41750619347,21417.15639200696,0.0,56946.57389820043,18204.582933205915,1534.0,0.0,0.8741860652169153,2.8571174800041526,0.0014959713701933424,314766.80618492415,1515629.4632078488,4.815086703638703,1515629.4632078488,4.815086703638703,0.85,0.09552811553869711,4.698906859688992,1.218986400146969,1.0,0.0,4.698906859688823,1.3056247177558946,1.3059325060941953,3.598972044406041,15810.634848459058,1612.2360692447533,1603.0968420496806,1603.0968420496806,10.330943666874914,4.84864016113355,0.12697925077391048,4.721660910359639,3.490108235738826,3.490108235738826,0.9971737816396645,0.0,0.0,0.00023572800910747277,9.603520068106005e-05,0.00013969280842641272,0.000656403495764091,0.0955281153611035,0.08360957446271564,0.011918540898387871,0.09552771045626182,0.0836095746181517,0.011918540920545414,0.4398546566327611,0.4398546566327611,0.06270126056868874,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,29.82161324003988,-2.2737367544323206e-13,-2.2737367544323206e-13,138.65534192353988,21417.15639200696,18204.582933205915,0.85,1.0152506343572745,0.7244253566616187,49302.92439224791,12875.0,0.0,10541.832044254901,-10541.832044254901,0.18756402021376548,0.9378201010688276,8347.73649810293,2194.0955461519707,10541.832044254901,0.2031002988388295,0.7104697735369906,1.4512211367889447,1.4514886424085254,1.266502017022905,0.00023345921597573395,0.003492578615781526,1.0,1.0,1.1691825994216538,4.2090573579179535,1.1691825994216538,59844.75643650281,2333.167955745099,,,,,,,,,,,,,,,,,,5.0,16007.189300780388,1534.0,0.4398546566327611,0.06270126056868874,6.113110376966115,3.490108235738826
8.0,-29.808629909673268,4.7236566586120485,34.94093080032681,15.618948137294524,0.10090665118216607,-26.81763418541263,-38.16170218689365,-2.890089073057456,-8.030988120230631,-8.030988120230397,39.061141481456396,41338.61363707998,16375.918792754175,16375.918792754175,57714.53242983416,73292.294794939,73292.294794939,16375.918792754175,89668.21358769319,89668.21358769319,89668.21358769319,111045.19381422042,87418.88030883775,55465.19915107777,35504.09017528886,21376.980226527234,0.0,56881.07040181609,18170.43319254815,1533.0,0.0,0.8742470239708464,2.8632686151396363,0.0014959713701933424,314658.0198525823,1514449.0233732923,4.812999916807503,1514449.0233732923,4.812999916807503,0.85,0.09567832481519747,4.698906859688992,1.219020600351505,1.0,0.0,4.698906859689918,1.3055803957955272,1.3058913029879793,3.599094222631778,15813.475448932433,1612.5257298804825,1603.0968420496806,1603.0968420496806,10.215177500952672,4.7236566586120485,0.006487710323254348,4.717168948288794,3.4542851313106766,3.4542851313106766,0.9869386089459076,0.0,0.0,0.00023812475137359443,9.693380489151248e-05,0.00014119094648208197,0.0006634431069506363,0.09567838133210471,0.08347944527438764,0.012198936057717082,0.09567763728654005,0.08347939596335124,0.01219892885184623,0.43956233758085067,0.43956233758085067,0.06423369048398102,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13,47.26018069072569,-2.2737367544323206e-13,-2.2737367544323206e-13,118.22590846958065,21376.980226527234,18170.43319254815,0.85,1.014652713497309,0.7267551989626434,49302.92439224791,12875.0,0.0,11497.101509826954,-11497.101509826954,0.20586626879991116,1.029331343999556,9110.913562237476,2386.1879475894784,11497.101509826954,0.4008333674476497,0.7797964727269363,1.450955911065429,1.4509319496747655,1.2670642836636314,0.00023572800910747277,0.0034636346067097724,1.0,1.0,1.1691825994216538,4.2090573579179535,1.1691825994216538,60800.02590207486,1377.8984901730455,,,,,,,,,,,,,,,,,,8.0,16009.051573175782,1533.0,0.43956233758085067,0.06423369048398102,6.113110376966115,3.4542851313106766
9.0,-29.710438162324284,4.598008401519072,34.91164532644977,15.630367712024622,0.09864270083449923,-26.72971009696096,-38.078042620886094,-2.8825888466249396,-8.03843161360021,-8.038431613600036,39.03303653253151,41427.91229780772,16185.790088900505,16185.790088900505,57613.702386708224,73357.25388818688,73357.25388818688,16185.790088900505,89543.04397708739,89543.04397708739,89543.04397708739,110877.69943246631,87437.78643594186,55506.066869908,35479.68840670429,21334.655455378914,0.0,56814.3438620832,18134.457137072077,1532.0,0.0,0.8743154737117496,2.871957191612967,0.0014959713701933424,314564.3719858592,1513261.2692376326,4.810656908423371,1513261.2692376326,4.810656908423371,0.85,0.09592589141730093,4.698906859688992,1.2190638653328647,1.0,0.0,4.698906859689186,1.305539041951906,1.3058531266020117,3.599208226407137,15816.895437563486,1612.874471666011,1603.0968420496806,1603.0968420496806,10.096576616173575,4.598008401519072,-0.11619253572506505,4.714200937244137,3.4163295083185803,3.4163295083185803,0.97609414523388,0.0,0.0,0.00024056599557390965,9.784115789591428e-05,0.00014272483767799538,0.0006706507188131304,0.09592560976498353,0.08335831462467748,0.01256729514030605,0.09591287822871443,0.08335802654469002,0.012567864872610916,0.439325149005989,0.439325149005989,0.06623369048398102,0.0,-1.7053025658242404e-13,-1.7053025658242404e-13,56.63351911267557,-1.7053025658242404e-13,-1.7053025658242404e-13,94.35532751154915,21334.655455378914,18134.457137072077,0.85,1.0140696604112065,0.7291805111465154,49302.92439224791,12875.0,0.0,11766.99612615948,-11766.99612615948,0.21212121647648283,1.0606060823824144,9332.056782326496,2434.939343832984,11766.99612615948,0.6102085002128941,0.8034894563503139,1.4506768646986632,1.4503496347324534,1.2676573112604161,0.00023812475137359443,0.0034333562331802315,1.0,1.0,1.1691825994216538,4.2090573579179535,1.1691825994216538,61069.92051840739,1108.00387384052,,,,,,,,,,,,,,,,,,7.0,16011.004115121692,1532.0,0.439325149005989,0.06623369048398102,6.113110376966115,3.4163295083185803
